id,title,company,skills,location,salary_min,salary_max,type,age_preference,experience_required,education_required,description,category,source,job_url,scraped_at
scraped_vietnamworks_algolia_00034,[Tuyển Gấp] Nhân Viên Kỹ Thuật / Technical Engineer (Autocad – Shopdrawing),Chi Nhánh Công Ty TNHH Maruse Engineering Việt Nam Tại Hà Nội,Cơ khí|Kinh doanh Online,Hà Nội,9200000,17250000,full-time,any,0,university,"Chúng tôi đang tìm kiếm Nhân viên Kỹ thuật yêu thích máy móc và bản vẽ kỹ thuật để đồng hành cùng đội ngũ trong quá trình vận hành, lắp đặt và cải tiến thiết bị. Đây là cơ hội phù hợp cho ứng viên có nền tảng kỹ thuật cơ khí/kỹ thuật máy... Yêu cầu: • Tốt nghiệp Cao đẳng / Đại học các ngành: Cơ khí, Cơ điện tử, Tự động hóa, Kỹ thuật nhiệt, Cơ khí chế tạo. • Thành thạo AutoCAD. • Ưu tiên ứng viên có kinh nghiệm triển khai bản vẽ kỹ thuật, Shopdrawing. • Có thể đi công tác trong nước / nước ngoài khi cần. • Kiến thức về hóa học...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/tuyen-gap-nhan-vien-ky-thuat-technical-engineer-autocad-shopdrawing-2048487,2026-05-25T19:37:23.626547
scraped_vietnamworks_algolia_00035,Giám Đốc Phân Tích- Đầu Tư,Tập Đoàn T-CORP (T-CORP)/ Chứng Khoán T-CAP (T-CAP),Tài chính,Hà Nội,80000000,100000000,full-time,any,8,university,"1. Hoạt động phân tích (Research)- 50% - Xây dựng framework phân tích (vĩ mô – ngành – doanh nghiệp) và định hướng coverage. - Tổ chức sản xuất báo cáo: chiến lược thị trường, báo cáo ngành, báo cáo doanh nghiệp, khuyến nghị đầu tư. - Chuẩn hóa phương pháp định giá, mô hình tài chính... Yêu cầu: * Giới tính: Nam/Nữ * Độ tuổi: 35-45 * Ngoại hình: Khỏe mạnh, cân đối * Học vấn: - Tốt nghiệp Đại học trở lên chuyên ngành Chứng khoán, Kinh tế, Tài chính Ngân hàng; - Chứng chỉ hành nghề Phân tích tài chính; Chứng chỉ ACCA/CFA 2 hoặc tương đương là một lợi thế."" * Kinh nghiệm: - Tối thiểu...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/giam-djoc-phan-tich-djau-tu-2048514,2026-05-25T19:37:23.628722
scraped_vietnamworks_algolia_00036,Kế Toán Công Nợ,CÔNG TY TNHH TIẾP VẬN VÀ THƯƠNG MẠI VIỆT TRI,Kế toán,Hà Nội,13000000,15000000,full-time,any,0,high,"Công việc: • Kế toán công nợ với nhà cung cấp hoặc với khách hàng. • Thực hiện các nghiệp vụ phát sinh liên quan tới công việc theo yêu cầu của cấp trên. * Địa điểm làm việc: Tầng 18 tòa nhà 789 Office Building, số 147 Hoàng Quốc Việt, Phường Nghĩa Đô, Thành phố Hà Nội,... Yêu cầu: • Không cần kinh nghiệm lâu năm, tuy nhiên cần nắm rõ quy trình cơ bản của một kế toán công nợ. • Thành thạo kỹ năng tin học văn phòng. • Biết tiếng Trung phổ thông (nhận biết mặt chữ - HSK 2) là một lợi thế. • Ưu tiên các bạn sinh viên mới tốt...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ke-toan-cong-no-2048661,2026-05-25T19:37:23.630531
scraped_vietnamworks_algolia_00037,Kế Toán Tiếng Trung - Lương Upto 30 Million,Công Ty TNHH Horizon Construction Development OVERSEAS (Việt Nam),Excel,Hồ Chí Minh,0,30000000,full-time,any,3,university,"1. Công việc chuyên môn - Hạch toán và kiểm tra các nghiệp vụ kế toán phát sinh hàng ngày. - Tổng hợp số liệu kế toán từ các phần hành: công nợ, ngân hàng, thuế, kho, tài sản cố định, tiền lương… - Theo dõi doanh thu, chi phí, công nợ và kiểm soát tính hợp... Yêu cầu: 2. Yêu cầu ứng viên - Tốt nghiệp Đại học chuyên ngành Kế toán, Tài chính hoặc liên quan. Tiếng Trung thành thạo - Có từ 2–5 năm kinh nghiệm ở vị trí kế toán tổng hợp. - Am hiểu chuẩn mực kế toán và quy định thuế hiện hành. - Thành thạo Excel và phần mềm kế toán...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ke-toan-tieng-trung-luong-upto-30-million-2028598,2026-05-25T19:37:23.632307
scraped_vietnamworks_algolia_00038,Legal Manager,Indochina Kajima,Luật,Hồ Chí Minh,9600000,18000000,full-time,any,5,university,"Job Summary: - Independently manage leasing contracts and sale and purchase contracts for the Company’s real estate properties; - Participate in the acquisition of real estate projects by the Company; - Support on other corporate matters during the construction and operation of real estate projects. Key Responsibilities: • Independently draft, review, and negotiate terms and conditions of... Yêu cầu: Qualifications & Experience: • Bachelor's degree in Law; • Minimum 5 years’ experience at Senior Associate level or above in a law firm or a real estate development company; • Demonstrated ability to independently advise on, review, and draft sale and purchase agreements and lease agreements for real estate assets, including office,...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/legal-manager-2048642,2026-05-25T19:37:23.634805
scraped_vietnamworks_algolia_00039,Kế Toán Viên,APDS VIETNAM LIMITED,Kế toán,Hồ Chí Minh,9600000,18000000,full-time,any,0,high,"APDS Việt Nam đang tìm kiếm ứng viên cho vị trí Kế Toán Viên khu vực TP. HCM nhằm hỗ trợ theo dõi công nợ, quản lý hợp đồng và phối hợp các công việc vận hành nội bộ. Vị trí phù hợp với ứng viên cẩn thận, có tinh thần học hỏi và... Yêu cầu: • Tốt nghiệp Cao đẳng/Đại học chuyên ngành Kế toán, Tài chính hoặc các ngành liên quan • Cẩn thận, trung thực và có trách nhiệm trong công việc • Chăm chỉ, ham học hỏi và có tinh thần cầu tiến • Có khả năng làm việc nhóm và phối hợp công việc tốt...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ke-toan-vien-2051973,2026-05-25T19:37:23.637669
scraped_vietnamworks_algolia_00040,Senior Electrical Engineer,Gulf Energy (Việt Nam),Điện,Hồ Chí Minh,9600000,18000000,full-time,<40,5,university,"Department: Business Development Work Location: HCMC Reporting to: General Director JOB PURPOSE: • Oversee and manage engineering, procurement, and construction (EPC) activities to ensure project delivery aligns with technical specifications, schedule, budget, and legal regulations. • Provide technical support throughout project lifecycle, including commissioning and operation phases, supporting troubleshooting, coordination with O&M teams, and contribute to business development by evaluating the... Yêu cầu: EDUCATION & EXPERIENCE REQUIRED: • Bachelor’s degree in electrical/power system engineering. • Minimum 5 years of experience in project engineering and/or engineering design. • Designing and/or reviewing electrical designs/studies. • Work as a project engineer/manager. • Conducting and/or reviewing technical feasibility studies in electrical/structural/environmental aspects. • Providing technical expertise, especially electrical and power system engineering. • Experience in power plant/ renewable energy/ hydropower/ gas/ petroleum/ petrochemicals/ high...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/senior-electrical-engineer--2048644,2026-05-25T19:37:23.641592
scraped_vietnamworks_algolia_00041,Senior Accountant ( Maternity Leave),Katalon,IT,Hồ Chí Minh,9600000,18000000,full-time,any,3,university,"Founded in 2016, Katalon is the category leader in AI-augmented software testing, empowering hybrid testers—those blending manual, automation, and AI skills—to deliver exceptional digital experiences. Katalon enables software teams of any size to deliver world-class customer experiences faster, easier, and more efficiently. Since its first launch, Katalon has experienced tremendous growth, serving more than 30,000... Yêu cầu: - Bachelor’s Degree in accounting or finance, ACCA is a plus. - Minimum 5–7 years of accounting experience, preferably in an MNC environment. Strong knowledge of VAS and hands-on experience in full-cycle accounting (AP, AR, GL, FA) are required. - Solid experience handling Vietnam tax compliance, including VAT, CIT, PIT, and FCT. Experience preparing VAS FS,...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/senior-accountant-maternity-leave-2048654,2026-05-25T19:37:23.644098
scraped_vietnamworks_algolia_00042,Nhân Viên Kinh Doanh,Công Ty Cổ Phần Nguyên Liệu Mê Kông,Kinh doanh,Hồ Chí Minh,9600000,18000000,full-time,any,1,university,"• Thực hiện giao dịch mua – bán với khách hàng qua điện thoại, email, và gặp mặt trực tiếp. • Theo dõi tiến độ đơn hàng, đảm bảo giao nhận và thanh toán đúng hạn; xử lý vấn đề phát sinh. • Nghiên cứu, cập nhật thông tin thị trường: giá cả, cung cầu, dự án... Yêu cầu: • Tốt nghiệp đại học (ưu tiên Ngoại thương, Kinh tế). • Kinh nghiệm bán hàng hoặc trading từ 1 năm trở lên. • Tiếng Anh giao tiếp lưu loát; ưu tiên biết tiếng Hoa cơ bản. • Trung thực, nhiệt tình, tham vọng cao. • Kỹ năng: đàm phán, thuyết trình, giải quyết vấn đề, tạo dựng mối...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-kinh-doanh-2048653,2026-05-25T19:37:23.646242
scraped_vietnamworks_algolia_00043,HVAC Engineer,CÔNG TY TNHH IG ASIA VIỆT NAM,Time Management,Hồ Chí Minh,9600000,18000000,full-time,any,5,university,"Description of the organization’s expectation: It is important that all IG Asia Vietnam employees have a clear understanding of the expectations of their duties and responsibilities. This job description outlines the major responsibilities for this role and is a guide to the employees and their managers as to their overall responsibilities. The employee recognizes... Yêu cầu: Qualifications & Competencies: • Degree qualified in HVAC engineering. • Be a licensed Mechanical Engineer or be eligible to become a licensed Mechanical Engineer. • Years of experience: Minimum of 5 Years Post Graduate Experience with similar position. • Previous experience working within an Engineering consulting environment, with a clear focus on design experience. • Intermediate time management and organizational...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/hvac-engineer-2048676,2026-05-25T19:37:23.648482
scraped_vietnamworks_algolia_00044,Product Proposition Supervisor,Home Credit Vietnam - Explore Your Dream Team,Communication,Hồ Chí Minh,9600000,18000000,full-time,any,3,high,"*According to Decree No.13/2023/ND-CP on protecting personal data (“PDP”), Home Credit Vietnam would apply &#34;Personal Data Processing Agreement&#34; with all candidates to ensure compliance with the decree. By submitting this application to Home Credit Vietnam Finance Company Limited through Vietnamworks, you agree to allow Home Credit to proceed your provided information in accordance with... Yêu cầu: - Bachelor’s degree in Business, Marketing, Finance, Insurance, or a related field. - 3–4 years of experience in product support, sales enablement, marketing programs, or a similar area — ideally within insurance, banking, or consumer finance. - Good understanding of cross-selling concepts and indirect insurance distribution. - Strong project coordination and communication skills. - Comfortable with performance tracking...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/product-proposition-supervisor--2048724,2026-05-25T19:37:23.650859
scraped_vietnamworks_algolia_00045,Nhân Viên Kinh Doanh Kỹ Thuật (Sales Engineer),Công Ty TNHH Anh Phát,Kinh doanh|Cơ khí,Hồ Chí Minh,14000000,25000000,full-time,<35,1,university,"- Tư vấn sản phẩm và dịch vụ của công ty (các thiết bị, giải pháp trong công nghệ chế biến thủy hải sản, kho lạnh, hệ thống lạnh, và các sản phẩm, dịch vụ khác) phù hợp với nhu cầu của khách hàng - Duy trì và phát triển mối quan hệ với... Yêu cầu: - Tốt nghiệp đại học chuyên ngành Kinh tế, Quản trị kinh doanh và các ngành liên quan,... - Khả năng giao tiếp tiếng Anh lưu loát - Ưu tiên có kinh nghiệm vị trí Nhân viên Kinh doanh - Khả năng chịu áp lực trong công việc QUYỀN LỢI - Thu nhập hấp...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/nhan-vien-kinh-doanh-ky-thuat-sales-engineer-2032827,2026-05-25T19:37:23.654021
